clip_id,clip_path,source_id,source_video_id,camera_id,source_start_sec,source_end_sec,duration_sec,fps,width,height,codec,sha256,qc_status,metadata_status,sampled_frame_count,vehicle_density_score,object_count_estimate,observed_classes,activity_score,motion_variation_score,brightness_score,low_light_score,visual_variation_score,foreground_occupancy_score,persistence_score,diversity_score,small_far_score,occlusion_score,boundary_edge_score,blur_score,crowded_score,fast_motion_score,hardcase_tags,hardcase_score,event_likelihood_score,event_likelihood_level,candidate_score,source_rank,global_rank,selection_rank,recommended_for_shortlist,selection_status,selection_reason,manual_review_status,manual_review_label,manual_review_notes,signal_status,prediction_status,notes
YppQ6BEHAKY_C064,data/clips/YppQ6BEHAKY_C064.mp4,YppQ6BEHAKY,YppQ6BEHAKY,UNRESOLVED,6930.0,7050.0,120.0,30.0,1920,1080,h264,4212e27fd7b2d5cd8157848b495e6afd4808764d39b38e9579b11921f87cc225,PASS,WARNING,12,0.086815,7.091,NOT_INFERRED_NO_DETECTOR,0.202956,0.186997,0.428326,0.000000,0.067058,0.086815,0.909091,0.082640,0.758741,0.364067,0.128885,0.000000,0.590909,0.267428,SMALL_FAR,0.332224,0.287295,MEDIUM,0.252916,25,231,231,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
YppQ6BEHAKY_C065,data/clips/YppQ6BEHAKY_C065.mp4,YppQ6BEHAKY,YppQ6BEHAKY,UNRESOLVED,7040.0,7160.0,120.0,30.0,1920,1080,h264,9cc03e4fef8a4cf3d9398bdfcec14620ef6d411da8eae9158232bf29e48dd10e,PASS,WARNING,12,0.129306,6.455,NOT_INFERRED_NO_DETECTOR,0.243286,0.324737,0.428891,0.000000,0.089994,0.129306,0.909091,0.127667,0.786905,0.354021,0.144884,0.000000,0.537879,0.419176,SMALL_FAR,0.347851,0.316759,MEDIUM,0.282611,12,172,172,YES,SELECTED,source_coverage=YppQ6BEHAKY; event_likelihood=MEDIUM; hardcase=SMALL_FAR; diversity_aware_rank; selection_signal_only_not_ground_truth,PENDING,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
YppQ6BEHAKY_C066,data/clips/YppQ6BEHAKY_C066.mp4,YppQ6BEHAKY,YppQ6BEHAKY,UNRESOLVED,7150.0,7205.059,55.059002,30.0,1920,1080,h264,dfba43d5bcf6b3f448cba76de74f276346623743a0c53397c3017b54e566c001,PASS,WARNING,11,0.088809,5.200,NOT_INFERRED_NO_DETECTOR,0.162791,0.351939,0.434361,0.000000,0.062534,0.088809,0.600000,0.201403,0.469338,0.278297,0.131303,0.000000,0.433333,0.321779,,0.249772,0.211405,LOW,0.214514,62,387,387,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C001,data/clips/interrupted_2026-09-17_C001.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,0.0,120.0,120.0,30.0,1920,1080,h264,0444c9d0ec03d57057ee204486a618a28667a96e274d1e6abef7bac25fedd1ce,PASS,WARNING,12,0.029962,2.273,NOT_INFERRED_NO_DETECTOR,0.071714,0.085147,0.487110,0.000000,0.070298,0.029962,0.181818,0.404219,0.777273,0.117650,0.081818,0.000000,0.189394,0.108332,SMALL_FAR,0.211137,0.080385,LOW,0.174245,328,460,460,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C002,data/clips/interrupted_2026-09-17_C002.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,110.0,230.0,120.0,30.0,1920,1080,h264,75488cd6e9b92740048669a2068724a2f31990077ac803995c003f030e4c1f73,PASS,WARNING,12,0.044419,4.545,NOT_INFERRED_NO_DETECTOR,0.089897,0.132827,0.481454,0.000000,0.072756,0.044419,0.454545,0.287032,0.874311,0.228322,0.096871,0.000000,0.378788,0.162396,SMALL_FAR,0.282997,0.147925,LOW,0.203821,279,410,410,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C003,data/clips/interrupted_2026-09-17_C003.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,220.0,340.0,120.0,30.0,1920,1080,h264,058c6f4a22c14aaf61d938ec3dede60cd89bb049e0eaa68506d9cf1752036b23,PASS,WARNING,12,0.043444,4.000,NOT_INFERRED_NO_DETECTOR,0.079895,0.111015,0.485294,0.000000,0.071341,0.043444,0.454545,0.327074,0.788636,0.202883,0.045455,0.000000,0.333333,0.140635,SMALL_FAR,0.246931,0.144639,LOW,0.198350,287,419,419,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C004,data/clips/interrupted_2026-09-17_C004.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,330.0,450.0,120.0,30.0,1920,1080,h264,cfc8310dd9b1f8f9139de81e7689c0ca7d59ec5c33260545b4f853c38ba7a9d2,PASS,WARNING,12,0.049132,3.818,NOT_INFERRED_NO_DETECTOR,0.088225,0.120264,0.482494,0.000000,0.078843,0.049132,0.545455,0.286905,0.870130,0.197109,0.041126,0.000000,0.318182,0.149323,SMALL_FAR,0.258804,0.169263,LOW,0.205786,275,406,406,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C005,data/clips/interrupted_2026-09-17_C005.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,440.0,560.0,120.0,30.0,1920,1080,h264,0b0691162e4157c27365581833fa8e5d06e50a75893e92446a9701e54d6a25fb,PASS,WARNING,12,0.057686,2.636,NOT_INFERRED_NO_DETECTOR,0.094703,0.174618,0.486168,0.000000,0.073772,0.057686,0.454545,0.297554,0.681818,0.146792,0.060606,0.000000,0.219697,0.222384,SMALL_FAR,0.213601,0.153916,LOW,0.189377,304,436,436,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C006,data/clips/interrupted_2026-09-17_C006.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,550.0,670.0,120.0,30.0,1920,1080,h264,06c43ff250ca015be4fe558aa43983751f03cc7f1979f0d9d04688b5efe216d1,PASS,WARNING,12,0.032254,3.364,NOT_INFERRED_NO_DETECTOR,0.074548,0.118634,0.487287,0.000000,0.076040,0.032254,0.363636,0.342706,0.869589,0.168681,0.026515,0.000000,0.280303,0.139907,SMALL_FAR,0.245491,0.121145,LOW,0.190251,302,434,434,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C007,data/clips/interrupted_2026-09-17_C007.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,660.0,780.0,120.0,30.0,1920,1080,h264,2435f4300b05f3cb645dd00ca2426487840d65a15a0e131af1ad7bd2c1009003,PASS,WARNING,12,0.049063,3.182,NOT_INFERRED_NO_DETECTOR,0.092295,0.110696,0.485941,0.000000,0.118925,0.049063,0.636364,0.296619,0.628788,0.167911,0.070707,0.000000,0.265152,0.145857,,0.206515,0.196644,LOW,0.204882,278,409,409,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C008,data/clips/interrupted_2026-09-17_C008.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,770.0,890.0,120.0,30.0,1920,1080,h264,7a4ed5dbd685fd5bf31e01f714366a4832dcbe8705dfe2ea26c33caa17edb13d,PASS,WARNING,12,0.052102,3.273,NOT_INFERRED_NO_DETECTOR,0.091783,0.130504,0.480843,0.000000,0.110919,0.052102,0.454545,0.269331,0.850000,0.173446,0.085065,0.000000,0.272727,0.150926,SMALL_FAR,0.250939,0.157916,LOW,0.196081,292,424,424,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C009,data/clips/interrupted_2026-09-17_C009.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,880.0,1000.0,120.0,30.0,1920,1080,h264,8927fc8018473b548ca0cc901b913a2c2befdd7e5209334f0e9fe0e3dc1350a1,PASS,WARNING,12,0.022866,2.727,NOT_INFERRED_NO_DETECTOR,0.062858,0.062651,0.478406,0.000000,0.082845,0.022866,0.363636,0.377820,0.818182,0.135290,0.090909,0.000000,0.227273,0.080137,SMALL_FAR,0.224921,0.116022,LOW,0.187258,308,440,440,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C010,data/clips/interrupted_2026-09-17_C010.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,990.0,1110.0,120.0,30.0,1920,1080,h264,65c7ac12948ee8d47b2ee5d4fa489fa2a5798285e59edd8fce311a63cc5ed07e,PASS,WARNING,12,0.045246,2.455,NOT_INFERRED_NO_DETECTOR,0.089215,0.114450,0.477315,0.000000,0.088765,0.045246,0.545455,0.312519,0.625758,0.132861,0.098485,0.000000,0.204545,0.149124,,0.195647,0.169995,LOW,0.193138,299,431,431,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C011,data/clips/interrupted_2026-09-17_C011.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,1100.0,1220.0,120.0,30.0,1920,1080,h264,16b7c718201695be7e521ca2d50ef148b39128c169f86918439cfd0edc0e3b43,PASS,WARNING,12,0.048270,3.636,NOT_INFERRED_NO_DETECTOR,0.098673,0.119192,0.483878,0.000000,0.086089,0.048270,0.636364,0.275863,0.744589,0.188388,0.081169,0.000000,0.303030,0.152763,SMALL_FAR,0.238580,0.192186,LOW,0.209017,270,401,401,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C012,data/clips/interrupted_2026-09-17_C012.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,1210.0,1330.0,120.0,30.0,1920,1080,h264,6ccd637b07a11a1874478140da6d36a9cb8686615911adcdf9cd8865339e0682,PASS,WARNING,12,0.066985,4.273,NOT_INFERRED_NO_DETECTOR,0.118789,0.120258,0.490216,0.000000,0.126781,0.066985,0.818182,0.215101,0.771861,0.225977,0.187229,0.000000,0.356061,0.166953,SMALL_FAR,0.273788,0.249487,MEDIUM,0.234418,203,311,311,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C013,data/clips/interrupted_2026-09-17_C013.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,1320.0,1440.0,120.0,30.0,1920,1080,h264,85406429c13772a35a1be19c808ff76e52090024ad11eec98c71539b63524237,PASS,WARNING,12,0.024842,2.182,NOT_INFERRED_NO_DETECTOR,0.070065,0.078541,0.496846,0.000000,0.074148,0.024842,0.272727,0.409720,0.651515,0.111179,0.196970,0.000000,0.181818,0.100489,SMALL_FAR,0.201563,0.097983,LOW,0.179748,322,454,454,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C014,data/clips/interrupted_2026-09-17_C014.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,1430.0,1550.0,120.0,30.0,1920,1080,h264,97e76d0988415dc43e6683f4e5244c3003fc3a41113e047c9d0309c1c86db946,PASS,WARNING,12,0.076916,3.000,NOT_INFERRED_NO_DETECTOR,0.127098,0.252899,0.487159,0.000000,0.112835,0.076916,0.454545,0.201678,0.780303,0.172112,0.159091,0.000000,0.250000,0.233745,SMALL_FAR,0.254872,0.176233,LOW,0.196936,290,422,422,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C015,data/clips/interrupted_2026-09-17_C015.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,1540.0,1660.0,120.0,30.0,1920,1080,h264,73ff81b0752948aec71817ffb3a43eb4de88989a1aa63321c7428ed3b8aa66eb,PASS,WARNING,12,0.039056,3.545,NOT_INFERRED_NO_DETECTOR,0.084203,0.090292,0.489094,0.000000,0.082251,0.039056,0.545455,0.318411,0.803030,0.180075,0.093939,0.000000,0.295455,0.109499,SMALL_FAR,0.243320,0.165365,LOW,0.205001,276,407,407,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C016,data/clips/interrupted_2026-09-17_C016.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,1650.0,1770.0,120.0,30.0,1920,1080,h264,200a5e0e9b96befd21d44f6257f65720550e7c8dccb76683ebd8b8894e34574c,PASS,WARNING,12,0.087263,5.545,NOT_INFERRED_NO_DETECTOR,0.117795,0.172085,0.485038,0.000000,0.085222,0.087263,0.818182,0.159941,0.764141,0.293435,0.153535,0.000000,0.462121,0.205442,SMALL_FAR,0.298714,0.248632,MEDIUM,0.230990,218,329,329,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C017,data/clips/interrupted_2026-09-17_C017.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,1760.0,1880.0,120.0,30.0,1920,1080,h264,32050cc9dd5549a35ba4e39ad17e08ef41996a9d4e436631f90c5c9c8f46bfda,PASS,WARNING,12,0.079116,2.818,NOT_INFERRED_NO_DETECTOR,0.106677,0.242282,0.484465,0.000000,0.113181,0.079116,0.454545,0.221337,0.759091,0.164769,0.086364,0.000000,0.234848,0.170737,SMALL_FAR,0.229859,0.171529,LOW,0.189045,306,438,438,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C018,data/clips/interrupted_2026-09-17_C018.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,1870.0,1990.0,120.0,30.0,1920,1080,h264,ab3738ba61748d329ed3dce6fd2822e3eed15c13c5e1ff6e9751176ca3de8aaf,PASS,WARNING,12,0.042516,3.364,NOT_INFERRED_NO_DETECTOR,0.082069,0.133617,0.487197,0.000000,0.064249,0.042516,0.636364,0.308722,0.803030,0.173299,0.143939,0.000000,0.280303,0.102946,SMALL_FAR,0.246161,0.181815,LOW,0.210706,265,396,396,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C019,data/clips/interrupted_2026-09-17_C019.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,1980.0,2100.0,120.0,30.0,1920,1080,h264,4726229f3c16c08486a4cffd2301abefec9108b6c55a6fb51c21e48f947fddbe,PASS,WARNING,12,0.044410,3.000,NOT_INFERRED_NO_DETECTOR,0.075001,0.142939,0.486274,0.000000,0.064403,0.044410,0.454545,0.334177,0.829221,0.157484,0.040909,0.000000,0.250000,0.121833,SMALL_FAR,0.231655,0.142397,LOW,0.193822,297,429,429,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C020,data/clips/interrupted_2026-09-17_C020.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,2090.0,2210.0,120.0,30.0,1920,1080,h264,aa8220877f2d87151a97f4e8ce7e6774dda2a4a918c27f2969cb52c727a13b6f,PASS,WARNING,12,0.057348,4.364,NOT_INFERRED_NO_DETECTOR,0.094127,0.114030,0.482824,0.000000,0.075223,0.057348,0.727273,0.252928,0.815043,0.225807,0.179762,0.000000,0.363636,0.146725,SMALL_FAR,0.279276,0.211180,LOW,0.223715,240,360,360,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C021,data/clips/interrupted_2026-09-17_C021.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,2200.0,2320.0,120.0,30.0,1920,1080,h264,29cf0f47c03c6c7c32d62a55206ef30507cc2c13c44729dd030ea06e67e43257,PASS,WARNING,12,0.083441,5.000,NOT_INFERRED_NO_DETECTOR,0.117719,0.141776,0.479667,0.000000,0.103588,0.083441,0.727273,0.179843,0.680952,0.266715,0.106061,0.000000,0.416667,0.178311,SMALL_FAR,0.262824,0.231527,LOW,0.217330,257,381,381,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C022,data/clips/interrupted_2026-09-17_C022.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,2310.0,2430.0,120.0,30.0,1920,1080,h264,16a1e21426a118856f2c18c9f0509fd239f875854038fa63226afeb435d2bd43,PASS,WARNING,12,0.108188,4.364,NOT_INFERRED_NO_DETECTOR,0.144020,0.226856,0.478562,0.000000,0.116165,0.108188,0.636364,0.129105,0.708874,0.248685,0.176118,0.000000,0.363636,0.232562,SMALL_FAR,0.273159,0.230215,LOW,0.213696,261,390,390,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C023,data/clips/interrupted_2026-09-17_C023.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,2420.0,2540.0,120.0,30.0,1920,1080,h264,32f981abdace8d96508edc9ca969f01df3ba3a4ba24a73bab807570dfe0d3050,PASS,WARNING,12,0.032213,2.545,NOT_INFERRED_NO_DETECTOR,0.067310,0.085024,0.481690,0.000000,0.060125,0.032213,0.363636,0.398694,0.734848,0.131162,0.048701,0.000000,0.212121,0.107374,SMALL_FAR,0.204278,0.116312,LOW,0.185891,310,442,442,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C024,data/clips/interrupted_2026-09-17_C024.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,2530.0,2650.0,120.0,30.0,1920,1080,h264,cf500bccf60429f66bfa42d2c0617032fd7db7fc123794c2163a76559297a1cf,PASS,WARNING,12,0.016739,1.909,NOT_INFERRED_NO_DETECTOR,0.051374,0.059839,0.484737,0.000000,0.030468,0.016739,0.181818,0.506140,0.636364,0.095033,0.045455,0.000000,0.159091,0.083629,,0.169704,0.063228,LOW,0.171343,333,465,465,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C025,data/clips/interrupted_2026-09-17_C025.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,2640.0,2760.0,120.0,30.0,1920,1080,h264,c6660833f3102b61d8c09ca33cd51105718b0915f6ca171138892f8c5c931be2,PASS,WARNING,12,0.052364,3.273,NOT_INFERRED_NO_DETECTOR,0.085632,0.118352,0.478965,0.000000,0.061110,0.052364,0.636364,0.324011,0.665584,0.173564,0.012987,0.000000,0.272727,0.157580,SMALL_FAR,0.208468,0.185561,LOW,0.204905,277,408,408,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C026,data/clips/interrupted_2026-09-17_C026.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,2750.0,2870.0,120.0,30.0,1920,1080,h264,172013d20c094a047742839b7af2d9eaeec9a8ecb4d1dd0a03b87510957c74be,PASS,WARNING,12,0.101140,5.727,NOT_INFERRED_NO_DETECTOR,0.150500,0.282580,0.467323,0.000000,0.107496,0.101140,0.636364,0.110750,0.764463,0.308013,0.161983,0.000000,0.477273,0.253899,SMALL_FAR,0.310234,0.228008,LOW,0.220624,251,374,374,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C027,data/clips/interrupted_2026-09-17_C027.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,2860.0,2980.0,120.0,30.0,1920,1080,h264,9d1d45074a417cd3a68fef1842615736a82e807697ca9342287a14a6a9993824,PASS,WARNING,12,0.181035,4.364,NOT_INFERRED_NO_DETECTOR,0.229938,0.635992,0.473982,0.000000,0.130198,0.181035,0.636364,0.292940,0.677489,0.281466,0.145022,0.000000,0.363636,0.569070,SMALL_FAR,0.308127,0.280707,MEDIUM,0.284494,94,168,168,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C028,data/clips/interrupted_2026-09-17_C028.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,2970.0,3090.0,120.0,30.0,1920,1080,h264,356d1e86993a0464399f17c817983370e56685a6041320c17e4872a915add5ed,PASS,WARNING,12,0.032317,2.273,NOT_INFERRED_NO_DETECTOR,0.069517,0.076023,0.475374,0.000000,0.041351,0.032317,0.545455,0.415393,0.590909,0.118709,0.075758,0.000000,0.189394,0.106360,,0.176655,0.151746,LOW,0.196310,291,423,423,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C029,data/clips/interrupted_2026-09-17_C029.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,3080.0,3200.0,120.0,30.0,1920,1080,h264,81aa103cfa6edbdf8acfa0e0aff9488bf6df55afc181d670bcc861c96e2084a8,PASS,WARNING,12,0.083987,4.091,NOT_INFERRED_NO_DETECTOR,0.134148,0.192725,0.470074,0.000000,0.102172,0.083987,0.727273,0.134083,0.740909,0.225294,0.239610,0.000000,0.340909,0.238680,SMALL_FAR,0.281637,0.235894,LOW,0.218167,254,378,378,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
